,BVP,EDA,ACC_x,ACC_y,ACC_z,TEMP,label
666,0.48852783,0.03742977,0.4593116,0.6301793,0.9525032,0.5630067,0.0
667,0.47585154,0.028403038,0.43779534,0.679827,0.9571204,0.5961384,0.0
668,0.47348377,0.031688083,0.42763352,0.6513923,0.9400321,0.6035775,0.0
669,0.49156097,0.028614393,0.3997753,0.64097565,0.96582884,0.59208715,0.0
670,0.4956311,0.03553939,0.3666435,0.6791002,0.95958394,0.603973,0.0
671,0.48022848,0.036577053,0.44619077,0.64480186,0.9480858,0.6539919,0.0
672,0.52960485,0.023602217,0.62281,0.47925475,0.6842249,0.037879094,0.0
673,0.57313013,0.0019063978,0.55526614,0.392715,0.85077107,0.6170587,0.0
674,0.49844003,0.02368573,0.6365342,0.5350206,0.65521204,0.029488374,0.0
675,0.50403076,0.024200886,0.63534564,0.49568963,0.67153883,0.039455403,0.0
676,0.55811876,0.025224227,0.62865674,0.72556627,0.5509949,0.75991845,0.0
677,0.566753,0.020675179,0.65374964,0.73526245,0.5232901,0.78911483,0.0
678,0.524111,0.021859352,0.65411913,0.7552054,0.53506625,0.74866784,0.0
679,0.53834665,0.020252315,0.66267824,0.68810135,0.5367298,0.76266986,0.0
680,0.55251265,0.02253899,0.6778415,0.7194204,0.5139957,0.8012893,0.0
681,0.5083738,0.020042889,0.6312629,0.7188948,0.5427211,0.8042525,0.0
682,0.5734165,0.022050971,0.7121344,0.7014073,0.5208176,0.75504947,0.0
683,0.51705825,0.021971434,0.6826246,0.7040786,0.5405249,0.7857827,0.0
684,0.5415823,0.021500893,0.6414766,0.7278651,0.51208246,0.7587615,0.0
685,0.5343676,0.029147092,0.67078483,0.68939847,0.49930307,0.7842496,0.0
686,0.56831115,0.022678567,0.7104029,0.71235293,0.5233732,0.7677417,0.0
687,0.5457066,0.021580886,0.64120597,0.7406127,0.5566915,0.77201504,0.0
688,0.5568175,0.026813803,0.69358486,0.714925,0.5263441,0.7920264,0.0
689,0.5938472,0.018065626,0.7040928,0.6644802,0.51186734,0.7773876,0.0
690,0.53911555,0.02051436,0.6571131,0.70697623,0.4981588,0.76512337,0.0
691,0.5395704,0.02633129,0.6690651,0.6964738,0.4963254,0.7641034,0.0
692,0.5408013,0.02237763,0.68085265,0.7102103,0.51062137,0.796719,0.0
693,0.5736926,0.021452757,0.6772892,0.6785943,0.51103777,0.7737831,0.0
694,0.566824,0.02083538,0.6546636,0.644073,0.49532506,0.74701613,0.0
695,0.51886904,0.025608858,0.67301387,0.6702462,0.43454248,0.76489747,0.0
696,0.5608252,0.019741641,0.6361345,0.66782826,0.5006493,0.7699504,0.0
697,0.585083,0.021051388,0.63647395,0.6661367,0.511893,0.74249244,0.0
698,0.54759014,0.021346295,0.6555708,0.67132145,0.4633467,0.79916507,0.0
699,0.5358016,0.025095668,0.6194588,0.6498479,0.4676506,0.7746875,0.0
700,0.5353957,0.018654818,0.6843716,0.7035713,0.5154629,0.7592375,0.0
701,0.5618042,0.018942505,0.684166,0.6634378,0.48661843,0.7543669,0.0
702,0.5740483,0.024013741,0.61309963,0.7537236,0.5438211,0.77170175,0.0
703,0.5673508,0.022118658,0.6629815,0.72838765,0.58197343,0.77098143,0.0
704,0.5135608,0.025547812,0.67475605,0.44934833,0.090677574,0.9006931,0.0
705,0.52930635,0.02653212,0.67252743,0.47137338,0.06669435,0.88645315,0.0
706,0.5128448,0.020450503,0.6867055,0.40745097,0.05244321,0.9002648,0.0
707,0.5468321,0.017145874,0.65612304,0.43331197,0.04876442,0.90579283,0.0
708,0.54053277,0.018446082,0.7064324,0.44289774,0.056628793,0.89455444,0.0
709,0.573455,0.019750178,0.6844437,0.46256348,0.05775726,0.8878052,0.0
710,0.56360495,0.018327862,0.6965918,0.49687186,0.05703851,0.8919906,0.0
711,0.5264737,0.017983845,0.6962575,0.44088575,0.052701138,0.91686153,0.0
712,0.55170655,0.01865312,0.6929772,0.48351154,0.063005015,0.90700793,0.0
713,0.5337539,0.023165515,0.63751817,0.5026811,0.059676383,0.89607185,0.0
714,0.567153,0.024101166,0.7050528,0.5073095,0.049704123,0.90309244,0.0
715,0.55465555,0.022535812,0.6522763,0.6998186,0.51788396,0.7712884,0.0
716,0.52454054,0.01868025,0.7063086,0.51410466,0.067210734,0.8708415,0.0
717,0.54370624,0.020872748,0.7316008,0.49898437,0.052278724,0.89944345,0.0
718,0.52171093,0.02596001,0.68595845,0.49398133,0.0651704,0.90751344,0.0
719,0.5198137,0.024887437,0.68395585,0.46108845,0.06275064,0.89281285,0.0
720,0.5886463,0.02610463,0.71768624,0.4809051,0.066063695,0.90706235,0.0
721,0.5539371,0.016837468,0.7030485,0.43322355,0.08039964,0.9219584,0.0
722,0.5851422,0.025843112,0.70710194,0.49412075,0.057001047,0.9166498,0.0
723,0.5765652,0.022472017,0.6861472,0.5129105,0.06596213,0.8994489,0.0
724,0.5304089,0.026976937,0.6483846,0.679273,0.5507204,0.76344156,0.0
725,0.5496318,0.026763728,0.6536271,0.6902259,0.5706372,0.768157,0.0
726,0.5497704,0.02157774,0.6740118,0.69656724,0.54181594,0.76788276,0.0
727,0.5805063,0.026788918,0.65419316,0.69601625,0.5811528,0.78428155,0.0
728,0.55879265,0.022742331,0.718865,0.50204235,0.056365836,0.894335,0.0
729,0.56862795,0.026166782,0.6940984,0.4317627,0.07969571,0.90803784,0.0
730,0.53742903,0.021615172,0.6741348,0.6427005,0.4747946,0.7373452,0.0
731,0.53716063,0.027034681,0.691575,0.62623054,0.45901522,0.73381317,0.0
732,0.5448726,0.0019109725,0.36580995,0.63344,0.56891197,0.69165516,0.0
733,0.53514665,0.0029553683,0.43047515,0.56292117,0.60590243,0.701423,0.0
734,0.56760466,0.002656035,0.3559414,0.64824086,0.5819535,0.69444096,0.0
735,0.518986,0.0016992277,0.39850965,0.71865934,0.5622208,0.73007745,0.0
736,0.45619324,0.0024377506,0.38833532,0.66299355,0.59761447,0.6841565,0.0
737,0.54578894,0.002062607,0.46990407,0.6997113,0.5097771,0.72158027,0.0
738,0.39589828,0.0018367069,0.46654063,0.6838957,0.5794086,0.58338314,0.0
739,0.54871184,0.0019612648,0.35749856,0.57381624,0.5836082,0.6796408,0.0
740,0.5230146,0.0030985095,0.3615591,0.5759216,0.648701,0.7093239,0.0
741,0.44041747,0.0019973684,0.43262556,0.6376447,0.5735761,0.7093957,0.0
742,0.59447294,0.0018694344,0.590691,0.56890213,0.5970695,0.65475667,0.0
743,0.5384649,0.0030120169,0.3589622,0.580275,0.6694094,0.6778348,0.0
744,0.5128673,0.0024809241,0.5780857,0.58978724,0.6892275,0.75278646,0.0
745,0.562025,0.003577587,0.5280958,0.51026684,0.72480655,0.72512054,0.0
746,0.5152287,0.001960286,0.5565906,0.49948245,0.7932695,0.60402644,0.0
747,0.5512704,0.0035643275,0.5917627,0.5942478,0.75529957,0.74827737,0.0
748,0.46179685,0.001412787,0.6447618,0.5553082,0.73731697,0.59919876,0.0
749,0.57516104,0.001500597,0.5757917,0.53416145,0.7689162,0.70633876,0.0
750,0.50850445,0.0017322403,0.5464907,0.5459977,0.70383775,0.71464944,0.0
751,0.6046582,0.0033053004,0.70545906,0.4805334,0.6957799,0.77964586,0.0
752,0.4911593,0.0020307135,0.65522397,0.5477575,0.7600812,0.73043233,0.0
753,0.5292967,0.0019719473,0.6980134,0.5429281,0.7777844,0.63436997,0.0
754,0.5340271,0.0018125053,0.571308,0.4989205,0.8317434,0.6407937,0.0
755,0.4647059,0.0021004265,0.6954193,0.5247258,0.78169614,0.6522581,0.0
756,0.5179221,0.0018025408,0.5474672,0.63135046,0.71283287,0.62053275,0.0
757,0.5619555,0.031651035,0.6927423,0.60727966,0.48987377,0.75967896,0.0
758,0.561308,0.0021832732,0.4833161,0.64510167,0.581653,0.75980985,0.0
759,0.44033626,0.002720737,0.4000946,0.52576697,0.5913763,0.6960692,0.0
760,0.5846846,0.028070416,0.6564868,0.6523891,0.47070283,0.73900145,0.0
761,0.534731,0.026392484,0.66300917,0.6053194,0.51220196,0.7141786,0.0
762,0.58637315,0.028192637,0.6569282,0.6317282,0.5096308,0.76425165,0.0
763,0.53596205,0.028675877,0.6196538,0.6758185,0.4409401,0.73836815,0.0
764,0.5616347,0.029674305,0.6604336,0.61874443,0.4453326,0.75603867,0.0
765,0.5530588,0.03762874,0.657822,0.64372885,0.43064305,0.72789454,0.0
766,0.548404,0.039816957,0.6468929,0.631451,0.4343606,0.75924665,0.0
767,0.5401535,0.038878977,0.6354329,0.59633094,0.4469642,0.7420876,0.0
768,0.57143945,0.032501817,0.6482081,0.62468606,0.44719437,0.7265939,0.0
769,0.5444083,0.030871345,0.65258044,0.6259639,0.4597041,0.70693654,0.0
770,0.53601414,0.037394747,0.6409295,0.55185074,0.40295208,0.7185137,0.0
771,0.55076176,0.002936399,0.42365953,0.585292,0.6569444,0.6593007,0.0
772,0.5137648,0.03408168,0.62793577,0.563715,0.41736454,0.73818165,0.0
773,0.5444286,0.036693484,0.68976754,0.5687971,0.41536388,0.7113401,0.0
774,0.5612113,0.030037604,0.7083209,0.568849,0.4353421,0.76204395,0.0
775,0.5213439,0.032823216,0.664356,0.59961134,0.43124524,0.76084703,0.0
776,0.55162907,0.037388045,0.7104614,0.56229913,0.4512361,0.7600741,0.0
777,0.5788586,0.037087854,0.6860936,0.5554593,0.43847448,0.7131155,0.0
778,0.54499984,0.034098078,0.6987777,0.55073416,0.43729275,0.7243251,0.0
779,0.5900589,0.0326313,0.6887218,0.56074446,0.4339847,0.7208722,0.0
780,0.5538012,0.037069403,0.7149362,0.6051863,0.44930756,0.73202145,0.0
781,0.55624384,0.03591025,0.7094758,0.55302405,0.4048014,0.74004287,0.0
782,0.5628411,0.034357272,0.6777269,0.52784276,0.4007022,0.72083366,0.0
783,0.5425026,0.035123896,0.6774492,0.5549935,0.45608607,0.76167333,0.0
784,0.53007776,0.035143085,0.69510096,0.6026789,0.41046196,0.729115,0.0
785,0.55801535,0.03156807,0.6213819,0.4069529,0.077307686,0.8998759,0.0
786,0.57389766,0.024737766,0.65465266,0.3651641,0.07845813,0.8777393,0.0
787,0.5557443,0.02835016,0.60117745,0.42454392,0.09039392,0.90358293,0.0
788,0.60626054,0.010682791,0.753968,0.64786994,0.9080699,0.56716263,0.0
789,0.535269,0.009226088,0.777374,0.61844254,0.89934045,0.51486945,0.0
790,0.5646338,0.01191249,0.7497177,0.6496716,0.91454476,0.49660718,0.0
791,0.53597033,0.008397586,0.73196316,0.72136897,0.9290679,0.4912401,0.0
792,0.5495782,0.010059427,0.7237411,0.69285685,0.90284324,0.56199944,0.0
793,0.5675169,0.0073323827,0.7046498,0.6768846,0.9385461,0.53811413,0.0
794,0.5374199,0.009518425,0.6661512,0.6975938,0.93373877,0.53184843,0.0
795,0.54471755,0.008746021,0.73726183,0.6976917,0.90698755,0.5479108,0.0
796,0.60144335,0.007796425,0.6776114,0.7229392,0.9115777,0.5778419,0.0
797,0.59225655,0.008633413,0.68332016,0.6809516,0.9321694,0.5444568,0.0
798,0.5430894,0.008232087,0.7120994,0.69050694,0.93175095,0.55386555,0.0
799,0.53837544,0.008347616,0.7258036,0.66401535,0.8916456,0.53435785,0.0
800,0.5704201,0.009723764,0.65906143,0.7254143,0.9252553,0.56836504,0.0
801,0.5974856,0.007586042,0.61542225,0.6460098,0.9473989,0.60970134,0.0
802,0.5523112,0.007342513,0.69116116,0.72318494,0.945294,0.60901666,0.0
803,0.55799466,0.008463147,0.6405915,0.69457227,0.9569518,0.5816789,0.0
804,0.59925264,0.010379479,0.699955,0.70601946,0.9478275,0.5524471,0.0
805,0.49266008,0.008203033,0.6618846,0.6913526,0.9630206,0.6113665,0.0
806,0.5841415,0.006103382,0.6658597,0.715877,0.95136106,0.543461,0.0
807,0.60263133,0.009227797,0.61600935,0.72817576,0.96262294,0.5816821,0.0
808,0.62380934,0.0060097855,0.5814117,0.6959446,0.9484259,0.62223667,0.0
809,0.568168,0.0053532985,0.62807655,0.7161889,0.9519107,0.63927025,0.0
810,0.5439712,0.0067794435,0.6080285,0.76013047,0.95106745,0.648193,0.0
811,0.5142267,0.0068687396,0.6280484,0.6970188,0.94554096,0.5694179,0.0
812,0.5464828,0.006453686,0.6343179,0.7481219,0.9428217,0.5749809,0.0
813,0.6048046,0.006627374,0.6436732,0.6639469,0.94790995,0.59793633,0.0
814,0.53712195,0.0149261225,0.71888757,0.7055818,0.884407,0.47314516,0.0
815,0.5608384,0.008566576,0.70056486,0.7082658,0.9084723,0.57781214,0.0
816,0.46533793,0.027316017,0.6365761,0.5366241,0.66326684,0.032370806,0.0
817,0.45046332,0.03301349,0.62434304,0.47237408,0.69600034,0.027800519,0.0
818,0.4705099,0.028864892,0.65436107,0.5326819,0.68564934,0.031965047,0.0
819,0.48315847,0.027976738,0.64766014,0.4409984,0.68525165,0.028488794,0.0
820,0.45546487,0.037036896,0.6382589,0.45419002,0.6632468,0.027813654,0.0
821,0.51577246,0.029621484,0.61786497,0.4915051,0.67240816,0.026653856,0.0
822,0.47476673,0.027241511,0.64471185,0.45584792,0.6832488,0.03023686,0.0
823,0.42030656,0.029502248,0.6245924,0.43379962,0.63968307,0.033029962,0.0
824,0.5064122,0.02204916,0.6202964,0.43980673,0.6820532,0.03412771,0.0
825,0.4792259,0.029013664,0.6348311,0.3887897,0.62002987,0.031050783,0.0
826,0.48440757,0.025727563,0.6238771,0.45921674,0.63468784,0.025988003,0.0
827,0.56396675,0.015155449,0.6788556,0.7091749,0.91104805,0.5154504,0.0
828,0.4824136,0.026400732,0.6385435,0.44819596,0.67003965,0.033103097,0.0
829,0.54381055,0.013019779,0.66375107,0.6805182,0.8762765,0.51860595,0.0
830,0.57310015,0.014170075,0.7472763,0.71580064,0.88916427,0.47802204,0.0
831,0.5662741,0.012149528,0.7063169,0.695854,0.888034,0.5567415,0.0
832,0.552279,0.013665431,0.6799986,0.6331585,0.88735473,0.48349726,0.0
833,0.50994134,0.012037822,0.66513675,0.67091143,0.87503326,0.49907005,0.0
834,0.59363794,0.012710107,0.6382694,0.6935049,0.9038037,0.54815215,0.0
835,0.57641107,0.013493827,0.6872989,0.6717362,0.9124457,0.5428303,0.0
836,0.6004573,0.011308971,0.6946673,0.7002404,0.88703156,0.5564288,0.0
837,0.57446545,0.013820845,0.74575126,0.74505854,0.8904842,0.55690825,0.0
838,0.5562291,0.011238285,0.72139305,0.6767771,0.89834654,0.5246975,0.0
839,0.51127243,0.010333501,0.7535486,0.6906155,0.89381856,0.5301303,0.0
840,0.51197124,0.04628724,0.6438977,0.50971127,0.63841313,0.03419282,0.0
841,0.5425934,0.0075518643,0.6385395,0.6894102,0.9429493,0.58234555,0.0
842,0.5605981,0.0056694993,0.6327086,0.663817,0.95506716,0.6161833,0.0
843,0.596352,0.008176355,0.63464135,0.7134459,0.9664424,0.5852537,0.0
844,0.5723486,0.021209585,0.67312264,0.30265218,0.15063733,0.90130055,0.0
845,0.5211621,0.020767454,0.5995184,0.26854295,0.20501408,0.9132706,0.0
846,0.5199128,0.034515236,0.5195312,0.31931075,0.17476949,0.88415575,0.0
847,0.5666019,0.021040926,0.5671456,0.27064788,0.14961848,0.8810964,0.0
848,0.6129186,0.027650796,0.55371326,0.28014433,0.1767402,0.90150434,0.0
849,0.5099077,0.02585883,0.5534447,0.29960024,0.15836944,0.90063304,0.0
850,0.5636567,0.027682366,0.58071476,0.30381075,0.13959822,0.90150106,0.0
851,0.5504527,0.032597855,0.5545325,0.2835746,0.1569559,0.88946855,0.0
852,0.5447682,0.024911182,0.57597506,0.28162295,0.14492334,0.9032197,0.0
853,0.59874815,0.023607695,0.5917567,0.3253807,0.14118849,0.87760514,0.0
854,0.581595,0.022131408,0.5947826,0.30148965,0.15848665,0.89609414,0.0
855,0.50896007,0.021878475,0.6690166,0.2879684,0.17017673,0.88812464,0.0
856,0.50844055,0.02602645,0.6322114,0.2897531,0.16116326,0.8843591,0.0
857,0.56590164,0.028784767,0.60562825,0.30248767,0.15266757,0.90557086,0.0
858,0.5351328,0.019412357,0.6718837,0.30008414,0.09884419,0.88749254,0.0
859,0.5509212,0.028547669,0.62893444,0.28537697,0.09411935,0.8898909,0.0
860,0.538706,0.018731091,0.6889252,0.38667336,0.09199786,0.88776547,0.0
861,0.5200535,0.02116784,0.64668727,0.36218306,0.09874585,0.8972768,0.0
862,0.56253517,0.03352528,0.71130025,0.40911934,0.091381766,0.9066713,0.0
863,0.55275947,0.027601447,0.6564243,0.4032369,0.069185734,0.8866638,0.0
864,0.5264737,0.024512367,0.6546106,0.37133706,0.056749072,0.8963728,0.0
865,0.54346424,0.026448676,0.62002605,0.39708897,0.07416599,0.89215636,0.0
866,0.5348266,0.03285883,0.655638,0.40609738,0.07526918,0.88287455,0.0
867,0.54725695,0.034043655,0.6779986,0.3779992,0.082506195,0.88313955,0.0
868,0.5551372,0.02594466,0.6352658,0.35418266,0.14152439,0.89315957,0.0
869,0.55686814,0.024779378,0.6239594,0.2671423,0.17343469,0.90167385,0.0
870,0.5266988,0.01998249,0.6010696,0.28117856,0.2128504,0.89943516,0.0
871,0.55845803,0.024765482,0.5607564,0.2899943,0.19058898,0.9068335,0.0
872,0.56122714,0.0069719255,0.6215923,0.6856522,0.96503055,0.60042816,0.0
873,0.611944,0.0047509028,0.54567206,0.6887512,0.9650977,0.607576,0.0
874,0.5221852,0.0053440873,0.5721043,0.6802124,0.95807,0.6348011,0.0
875,0.59265757,0.0070708017,0.5529186,0.7106933,0.9647361,0.58443254,0.0
876,0.5569257,0.008124187,0.6199499,0.7218522,0.9566747,0.6052387,0.0
877,0.5931893,0.0072747488,0.576864,0.6927032,0.9571858,0.59270155,0.0
878,0.54407567,0.006674354,0.6425478,0.71093744,0.9604765,0.5864297,0.0
879,0.55095243,0.0074139647,0.5615653,0.66505766,0.9603755,0.6272908,0.0
880,0.5649382,0.007997386,0.5126168,0.65585095,0.95989907,0.6150497,0.0
881,0.595163,0.0056486563,0.5306425,0.6907804,0.96144867,0.6533902,0.0
882,0.61105275,0.007541186,0.533299,0.65775114,0.95558494,0.59575015,0.0
883,0.51296103,0.004852294,0.56150264,0.7126612,0.9482429,0.5823914,0.0
884,0.6169907,0.0046253386,0.5551701,0.71674067,0.95228326,0.6033933,0.0
885,0.5194494,0.008338455,0.5586512,0.67610765,0.9585953,0.6341717,0.0
886,0.5934495,0.0075633093,0.5555888,0.69501233,0.94662976,0.57773286,0.0
887,0.5422393,0.0053106127,0.5774036,0.63723093,0.9553657,0.5747661,0.0
888,0.5962721,0.009665025,0.58189005,0.6891457,0.94627494,0.5916216,0.0
889,0.57765454,0.02715151,0.60101175,0.28411946,0.19453035,0.9240209,0.0
890,0.4917033,0.021020943,0.60739505,0.31788597,0.19866353,0.9038903,0.0
891,0.56494075,0.025284892,0.65476966,0.3075088,0.24045187,0.8896604,0.0
892,0.5099993,0.022260543,0.6534664,0.31770474,0.19659753,0.9223864,0.0
893,0.57963955,0.019588986,0.6129307,0.30391115,0.2302938,0.91987956,0.0
894,0.5598414,0.018105082,0.66881424,0.27663326,0.19118364,0.8925498,0.0
895,0.57364565,0.020065956,0.6287817,0.27543142,0.18030995,0.9078865,0.0
896,0.54332525,0.022511503,0.63311875,0.2563205,0.22464804,0.88634104,0.0
897,0.4474346,0.026456766,0.6568645,0.48120666,0.64773893,0.037204176,0.0
898,0.6306022,0.024848748,0.66148555,0.5994883,0.66528267,0.73639625,0.0
899,0.42859167,0.010377148,0.41839057,0.3564393,0.31692132,0.8262287,0.0
900,0.45358667,0.056691654,0.70632094,0.35597506,0.6098257,0.13722536,0.0
901,0.62214494,0.07214871,0.9435043,0.45402727,0.729498,0.29104903,0.0
902,0.53592765,0.08049697,0.9460988,0.41917956,0.77048,0.28931457,0.0
903,0.6008422,0.06295413,0.94299763,0.42350724,0.7439561,0.29047117,0.0
904,0.5750389,0.06214669,0.9485603,0.43612692,0.7981013,0.28153637,0.0
905,0.5490287,0.072559886,0.9317397,0.47203904,0.7847239,0.32037184,0.0
906,0.61941165,0.07992635,0.93719536,0.44489673,0.74730223,0.30844182,0.0
907,0.5855509,0.07380391,0.9369706,0.45258278,0.748298,0.32082435,0.0
908,0.60178393,0.08182672,0.92017066,0.45615628,0.7629777,0.28105214,0.0
909,0.56091845,0.071689956,0.9392007,0.45433536,0.71558046,0.2892283,0.0
910,0.5609488,0.0746174,0.9320404,0.4699319,0.75032586,0.26222348,0.0
911,0.58539337,0.08268268,0.9332022,0.4754898,0.76360357,0.28633454,0.0
912,0.6033297,0.086789966,0.91909474,0.49627197,0.78806704,0.2600013,0.0
913,0.59604603,0.07682271,0.92718995,0.43968385,0.76595217,0.31390607,0.0
914,0.542077,0.073680796,0.9410091,0.43338484,0.7508361,0.2727518,0.0
915,0.6347711,0.06617238,0.9147428,0.44908097,0.7705954,0.28494665,0.0
916,0.60916424,0.08301747,0.9311811,0.4702435,0.7626328,0.2647941,0.0
917,0.5964524,0.06972125,0.9314105,0.47776422,0.71833986,0.2433572,0.0
918,0.6071904,0.0823497,0.9299344,0.4797921,0.7215145,0.262342,0.0
919,0.58242995,0.110277146,0.9225194,0.44955596,0.7649008,0.2587024,0.0
920,0.57660425,0.06258853,0.9576298,0.4157002,0.7686395,0.29035088,0.0
921,0.59754395,0.06664805,0.9386376,0.4282611,0.75901777,0.2949779,0.0
922,0.559226,0.05702453,0.940745,0.45799965,0.771091,0.3020103,0.0
923,0.5631556,0.057429306,0.93029153,0.41591614,0.7491321,0.28960478,0.0
924,0.5926063,0.060125723,0.9593491,0.52048665,0.7485257,0.3328454,0.0
925,0.60888267,0.051739924,0.95466036,0.4598486,0.7707871,0.3390189,0.0
926,0.6005371,0.05720826,0.95744866,0.5041518,0.7704476,0.29463413,0.0
927,0.552237,0.05222863,0.9581592,0.5139688,0.77785295,0.30839697,0.0
928,0.5914151,0.059182987,0.9533664,0.47504312,0.7602159,0.33391008,0.0
929,0.61293465,0.06869564,0.96502775,0.4979186,0.7550759,0.30003202,0.0
930,0.5575781,0.061562423,0.9616052,0.4421021,0.7995288,0.2885995,0.0
931,0.6427299,0.074859105,0.9585885,0.46534956,0.7999081,0.31991988,0.0
932,0.59351295,0.06348969,0.9644055,0.47819513,0.78564364,0.30731413,0.0
933,0.5747141,0.22074842,0.7662314,0.39009365,0.616737,0.59832954,0.0
934,0.57955855,0.069812946,0.9592281,0.43634441,0.783094,0.3306663,0.0
935,0.6005845,0.058689877,0.94622135,0.44027948,0.7898455,0.29461762,0.0
936,0.6092865,0.047246937,0.9457359,0.4572792,0.8014359,0.3014953,0.0
937,0.4331831,0.06238247,0.70106477,0.38517785,0.5895453,0.13758516,0.0
938,0.6108507,0.06012023,0.9478391,0.43340385,0.7497633,0.30491874,0.0
939,0.58446145,0.055327076,0.9443031,0.42032796,0.7726889,0.29898393,0.0
940,0.58945996,0.050858814,0.94710004,0.4089786,0.7683637,0.28691772,0.0
941,0.5809894,0.06669202,0.94842464,0.41417992,0.72599995,0.3003886,0.0
942,0.57992387,0.06786928,0.9510957,0.44705606,0.7527213,0.29975563,0.0
943,0.565054,0.057422094,0.9391005,0.40473276,0.7551266,0.3109025,0.0
944,0.5856751,0.057811223,0.94554526,0.44945952,0.78219956,0.3201683,0.0
945,0.6577332,0.22487877,0.78068376,0.37180045,0.6595072,0.68499464,0.0
946,0.5870743,0.22435331,0.7537384,0.36930612,0.6328964,0.6743241,0.0
947,0.6240013,0.2440695,0.801054,0.41258714,0.68061996,0.6775893,0.0
948,0.6063995,0.3074371,0.7820348,0.32458344,0.5255515,0.6156419,0.0
949,0.6423812,0.32421258,0.7869477,0.27540424,0.5243471,0.58358127,0.0
950,0.6256978,0.31122217,0.75492954,0.24383484,0.52625537,0.66097933,0.0
951,0.58867013,0.31752497,0.7751786,0.24027237,0.6023916,0.6504617,0.0
952,0.64610904,0.30938643,0.8150667,0.28201076,0.6114629,0.6253562,0.0
953,0.63192505,0.38726792,0.80040336,0.25434896,0.62765193,0.54941744,0.0
954,0.6045136,0.37926617,0.8423203,0.20247862,0.62330276,0.61447835,0.0
955,0.60634464,0.36834317,0.8298756,0.23895435,0.5999283,0.58719355,0.0
956,0.6124466,0.39836803,0.8419718,0.22118816,0.5965721,0.5695752,0.0
957,0.6385054,0.32898575,0.77566296,0.29124653,0.53160685,0.62039775,0.0
958,0.5818178,0.42451027,0.7851974,0.24283056,0.6613932,0.5344162,0.0
959,0.5709521,0.48394835,0.78418064,0.22509977,0.67176455,0.5931051,0.0
960,0.6745375,0.4348941,0.783036,0.19119832,0.6088435,0.57193613,0.0
961,0.59081554,0.5376112,0.8120989,0.16226414,0.61093765,0.60442555,0.0
962,0.6226877,0.5807255,0.79191387,0.22951566,0.6446775,0.56940544,0.0
963,0.5619924,0.6101395,0.7941209,0.15649861,0.6445135,0.51106215,0.0
964,0.6347217,0.5721079,0.7929527,0.1800795,0.6394694,0.5226232,0.0
965,0.58405364,0.56473345,0.7467675,0.18983106,0.6019368,0.48619002,0.0
966,0.59848654,0.57292706,0.74168247,0.165171,0.6278742,0.56474346,0.0
967,0.59707755,0.5615207,0.766378,0.16955297,0.60233605,0.4755709,0.0
968,0.6296131,0.40131703,0.814337,0.23069863,0.6534141,0.6387001,0.0
969,0.6057355,0.049502045,0.9644395,0.48280036,0.7557937,0.32909173,0.0
970,0.6235965,0.278497,0.80046755,0.30423352,0.54780674,0.6433754,0.0
971,0.5559027,0.29349378,0.8193105,0.3395015,0.5085169,0.69381213,0.0
972,0.6227233,0.20645902,0.79940206,0.4022344,0.6553695,0.5960924,0.0
973,0.6026996,0.20033886,0.75036347,0.4828436,0.6318802,0.66469646,0.0
974,0.63816017,0.21444713,0.7857533,0.47124597,0.6298509,0.6642384,0.0
975,0.6189806,0.18804304,0.76621133,0.434856,0.68747854,0.66284895,0.0
976,0.5924007,0.23620583,0.7566589,0.40013257,0.64068353,0.63178545,0.0
977,0.66544986,0.19349317,0.7428108,0.43515208,0.62779087,0.7050177,0.0
978,0.58291656,0.23181506,0.7455426,0.46563426,0.6385161,0.69152284,0.0
979,0.5973126,0.25594398,0.758032,0.42504013,0.65632343,0.6685986,0.0
980,0.59620523,0.26492292,0.7513868,0.42660886,0.6577719,0.7137471,0.0
981,0.6042743,0.26436058,0.8244368,0.3477821,0.5361316,0.6110235,0.0
982,0.56654686,0.2320792,0.7754962,0.40182546,0.6514249,0.72171205,0.0
983,0.56684065,0.26642913,0.8085972,0.4049107,0.6611115,0.69531775,0.0
984,0.5736432,0.26415282,0.80212945,0.41971576,0.6029231,0.6934697,0.0
985,0.57404643,0.3010669,0.82185113,0.36184657,0.55318415,0.69891393,0.0
986,0.6645055,0.2626507,0.7887025,0.32461774,0.5272399,0.7263483,0.0
987,0.5794468,0.2763408,0.82586044,0.39795765,0.52388656,0.7018518,0.0
988,0.60016435,0.26749837,0.8032292,0.36941183,0.5179071,0.67880297,0.0
989,0.612177,0.2519672,0.8367199,0.34909207,0.52115273,0.69733036,0.0
990,0.5978259,0.27195984,0.8086068,0.37576953,0.5486943,0.63049203,0.0
991,0.5657922,0.354848,0.8308427,0.33661503,0.53822577,0.69095516,0.0
992,0.6513186,0.25715998,0.82171005,0.41795364,0.64539045,0.6848836,0.0
993,0.58711404,0.06035588,0.95730466,0.45028746,0.75935453,0.30541646,0.0
994,0.5839902,0.05679871,0.9610347,0.49208856,0.7836675,0.33826065,0.0
995,0.58202374,0.06598183,0.946917,0.49688733,0.7834798,0.29020295,0.0
996,0.55233115,0.012405171,0.4139086,0.48844358,0.76777834,0.7128212,0.0
997,0.64165527,0.011319548,0.5210517,0.5508062,0.7926986,0.7154914,0.0
998,0.59412265,0.0099500455,0.47144142,0.5840166,0.8046801,0.6934801,0.0
